Navn;Stasjon;Tid(norsk normaltid);Nedbør (1 t)
Jostedalen - Mjølversgrendi;SN55430;05.11.2022 20:00;0,3
Jostedalen - Mjølversgrendi;SN55430;05.11.2022 21:00;0,1
Jostedalen - Mjølversgrendi;SN55430;05.11.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;05.11.2022 23:00;0,2
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 06:00;0,4
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 07:00;0,5
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 08:00;0,5
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 09:00;1,2
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 10:00;1,5
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 11:00;0,4
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 12:00;0,8
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 13:00;0,6
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 14:00;0,8
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 15:00;0,5
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;06.11.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 15:00;0,1
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 16:00;0,2
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 17:00;0,2
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 18:00;0,3
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 20:00;0,1
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;07.11.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 09:00;0,2
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 10:00;0,5
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 11:00;0,5
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 12:00;0,8
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 13:00;0,4
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 17:00;0,3
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 18:00;0,6
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 19:00;0,2
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 20:00;0,4
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 21:00;0,3
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 22:00;0,1
Jostedalen - Mjølversgrendi;SN55430;08.11.2022 23:00;0,2
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 08:00;0,3
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 09:00;0,1
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 10:00;0,1
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 12:00;0,1
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 14:00;0,1
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 15:00;0,4
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 16:00;0,4
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 17:00;0,3
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 19:00;0,2
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 21:00;0,1
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 22:00;1,2
Jostedalen - Mjølversgrendi;SN55430;09.11.2022 23:00;1,5
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 00:00;0,1
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 01:00;0,2
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 02:00;0,2
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 03:00;0,2
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 04:00;1,4
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 05:00;0,2
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 06:00;0,3
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 07:00;0,3
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 08:00;0,2
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 09:00;0,2
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 10:00;0,3
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 11:00;0,7
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 12:00;1,2
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 13:00;1,6
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 14:00;2,2
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 15:00;0,9
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 16:00;1,2
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 17:00;1,6
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 18:00;1,9
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 19:00;1,8
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 20:00;1,1
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 21:00;1,7
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 22:00;3
Jostedalen - Mjølversgrendi;SN55430;10.11.2022 23:00;2,9
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 00:00;2,9
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 01:00;2,8
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 02:00;1,3
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 03:00;3,4
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 04:00;2,9
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 05:00;1,9
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 06:00;0,1
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 10:00;0,2
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 11:00;0,4
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 12:00;0,5
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 13:00;1,4
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 14:00;1,8
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 15:00;1,2
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 16:00;2,2
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 17:00;2,7
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 18:00;2,6
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 19:00;3,6
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 20:00;3,5
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 21:00;3,3
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 22:00;3,8
Jostedalen - Mjølversgrendi;SN55430;11.11.2022 23:00;3,8
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 00:00;1,5
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 01:00;0,3
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;12.11.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 02:00;0,1
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 03:00;0,1
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;13.11.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;14.11.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;15.11.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;16.11.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;17.11.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;18.11.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;19.11.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;20.11.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;21.11.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;22.11.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;22.11.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;22.11.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;22.11.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;22.11.2022 04:00;0
